"OEC ID";"SITC ID";"Product Level";"Product Name"
"40233";"40.23.3";"Group";"Synthetic rubber latex; synthetic rubber and reclaimed rubber; waste and scrap of unhardened rubber"
"402330";"40.23.30";"Subgroup";"Synthetic rubber, latex; waste, scrap of unhardened rubber"
"402332";"40.23.32";"Subgroup";"Reclaimed and Scrap Rubber"
"405";"40.5";"Section";"Chemicals and related products, n.e.s."
"4058";"40.58";"Division";"Artificial resins and plastic materials, and cellulose esters and ethers"
"40583";"40.58.3";"Group";"Polymerization and copolymerization products (e.g., polyethylene, plytetrahaloethylenes, polyisobutylene, plystyrene, plyvinyl chloride, polyvinyl acetate, plyvinyl chloroacetate and other plyvinyl derivatives, plyacrylic and plymethacrylic derivatives, coumarone-indene resins)"
"405831";"40.58.31";"Subgroup";"Polyethylene"
"405832";"40.58.32";"Subgroup";"Polypropylene"
"405834";"40.58.34";"Subgroup";"Polyvinyl Chloride"
"406";"40.6";"Section";"Manufactured goods classified chiefly by material"
"4062";"40.62";"Division";"Rubber manufactures, n.e.s."
"40621";"40.62.1";"Group";"Materials of rubber (e.g., pastes, plates, sheets, rods, thread, tubes, or rubber)"
"406210";"40.62.10";"Subgroup";"Rubber Materials"
"41";"41";"Category";"Inorganic salts and acids"
"412";"41.2";"Section";"Crude materials, inedible, except fuels"
"4127";"41.27";"Division";"Crude fertilizer and crude minerals (excluding coal, petroleum and precious stones)"
"41271";"41.27.1";"Group";"Fertilizers, crude"
"412713";"41.27.13";"Subgroup";"Natural Calcium Phosphates"
"41273";"41.27.3";"Group";"Stone, sand and gravel"
"412733";"41.27.33";"Subgroup";"Sands"
"415";"41.5";"Section";"Chemicals and related products, n.e.s."
"4152";"41.52";"Division";"Inorganic chemicals"
"41522";"41.52.2";"Group";"Inorganic chemical elements, oxides and halogen salts"
"415221";"41.52.21";"Subgroup";"Chemical Elements"
"415222";"41.52.22";"Subgroup";"Inorganic Acids and Oxygen Compounds"
"41523";"41.52.3";"Group";"Other inorganic chemicals; organic and inorganic compounds of precious metals"
"415231";"41.52.31";"Subgroup";"Metallic Salts and Peroxysalts of Inorganic Acids"
"415232";"41.52.32";"Subgroup";"Metallic Salts"
"415239";"41.52.39";"Subgroup";"Inorganic Chemical Products"
"4156";"41.56";"Division";"Fertilizers, manufactured"
"41562";"41.56.2";"Group";"Fertilizers, manufactured"
"415622";"41.56.22";"Subgroup";"Phosphatic Fertilizers"
"415629";"41.56.29";"Subgroup";"Miscellaneous Fertilizers"
"4157";"41.57";"Division";"Explosives and pyrotechnic products"
"41572";"41.57.2";"Group";"Explosives and pyrotechnic products"
"415720";"41.57.20";"Subgroup";"Explosives and pyrotechnic products"
"415721";"41.57.21";"Subgroup";"Prepared Explosives"
"42";"42";"Category";"Other Chemicals"
"420";"42.0";"Section";"Food and live animals chiefly for food"
"4208";"42.08";"Division";"Feeding stuff for animals (not including unmilled cereals)"
"42081";"42.08.1";"Group";"Feeding stuff for animals (not including unmilled cereals)"
"420810";"42.08.10";"Subgroup";"Feed for animals"
"420819";"42.08.19";"Subgroup";"Food Waste and Animal Feed"
"422";"42.2";"Section";"Crude materials, inedible, except fuels"
"4226";"42.26";"Division";"Textile fibres (not wool tops) and their wastes (not manufactured into yarn or fabric)"
"42265";"42.26.5";"Group";"Vegetable textile fibres (other than cotton and jute) and waste or such fibres"
"422652";"42.26.52";"Subgroup";"Hemp"
"423";"42.3";"Section";"Mineral fuels, lubricants and related materials"
"4233";"42.33";"Division";"Petroleum, petroleum products and related materials"
"42335";"42.33.5";"Group";"Residual petroleum products, n.e.s. and related materials"
"423351";"42.33.51";"Subgroup";"Petroleum Jelly"
"425";"42.5";"Section";"Chemicals and related products, n.e.s."
"4251";"42.51";"Division";"Organic chemicals"
"42513";"42.51.3";"Group";"Carboxylic acids, and their anhydrides, halides, peroxides and peracids, and their halogenated, sulphonated, nitrated or nitrosated derlvatlves"
"425139";"42.51.39";"Subgroup";"Oxygen-Function Acids"
"4253";"42.53";"Division";"Dyeing, tanning and colouring materials"
"42533";"42.53.3";"Group";"Pigments, paints, varnishes and related materials"
"425330";"42.53.30";"Subgroup";"Pigments, paints, varnishes and related materials"
"425334";"42.53.34";"Subgroup";"Varnishes and Lacquers"
"425335";"42.53.35";"Subgroup";"Glazes"
"4254";"42.54";"Division";"Medicinal and pharmaceutical products"
"42541";"42.54.1";"Group";"Medicinal and pharmaceutical products"
"425410";"42.54.10";"Subgroup";"Medicinal and pharmaceutical products"
"425413";"42.54.13";"Subgroup";"Antibiotics"
"425414";"42.54.14";"Subgroup";"Vegetable Alkaloids and Derivatives"
"425417";"42.54.17";"Subgroup";"Medicaments"
"425419";"42.54.19";"Subgroup";"Non-Medicinal Pharmaceutical Products"
"4255";"42.55";"Division";"Oils and perfume materials; toilet and cleansing preparations"
"42550";"42.55.0";"Group";"Oils and perfume materials; toilet and cleansing preparations"
"425500";"42.55.00";"Subgroup";"Oils and perfume materials; toilet and cleansing preparations"
"42551";"42.55.1";"Group";"Essential oils, perfume and flavour materials"
"425510";"42.55.10";"Subgroup";"Essential oils, perfume and flavour materials"
"42553";"42.55.3";"Group";"Perfumery, cosmetics and toilet preparations (excluding soaps); aqueous distillates and aqueous solutions of essential oils (including such products suitable for medicinal uses)"
"425530";"42.55.30";"Subgroup";"Perfumery and Cosmetics"
"42554";"42.55.4";"Group";"Soap, cleansing and polishing preparations"
"425542";"42.55.42";"Subgroup";"Miscellaneous Organic Surfactants"
"425543";"42.55.43";"Subgroup";"Polishes for Floors, Footwear and Metals"
"4258";"42.58";"Division";"Artificial resins and plastic materials, and cellulose esters and ethers"
"42582";"42.58.2";"Group";"Condensation, polycondensation and polyaddition products, whether or not modified or polymerized, and whether or not linear (e.g., phenoplasts, aminoplasts, alkyds, polyallyl esters and other unsaturated polyesters, silicones)"
"425821";"42.58.21";"Subgroup";"Phenoplasts"
"42583";"42.58.3";"Group";"Polymerization and copolymerization products (e.g., polyethylene, plytetrahaloethylenes, polyisobutylene, plystyrene, plyvinyl chloride, polyvinyl acetate, plyvinyl chloroacetate and other plyvinyl derivatives, plyacrylic and plymethacrylic derivatives, coumarone-indene resins)"
"425837";"42.58.37";"Subgroup";"Polyvinyl Acetate"
"426";"42.6";"Section";"Manufactured goods classified chiefly by material"
"4264";"42.64";"Division";"Paper, paperboard, and articles of pulp, of paper or of paperboard"
"42641";"42.64.1";"Group";"Paper and paperboard"
"426419";"42.64.19";"Subgroup";"Miscellaneous Converted Paper"
"42642";"42.64.2";"Group";"Paper and paperboard, cut to size or shape, and articles of paper or paperboard"
"426424";"42.64.24";"Subgroup";"Cut Paper"
"4265";"42.65";"Division";"Textile yarn, fabrics, made-up articles, n.e.s., and related products"
"42654";"42.65.4";"Group";"Textile fabrics, woven, other than of cotton or man-made fibres"
"426546";"42.65.46";"Subgroup";"Glass Fiber Fabrics"
"42657";"42.65.7";"Group";"Special textile fabrics and related products"
"426571";"42.65.71";"Subgroup";"Felt"
"426573";"42.65.73";"Subgroup";"Coated Textile Fabrics"
"426579";"42.65.79";"Subgroup";"Special Products of Textile"
"428";"42.8";"Section";"Miscellaneous manufactured articles"
"4289";"42.89";"Division";"Miscellaneous manufactured articles, n.e.s."
"42892";"42.89.2";"Group";"Printed matter"
"428921";"42.89.21";"Subgroup";"Printed Books and Maps"
"428922";"42.89.22";"Subgroup";"Newspapers and Journals"
"42893";"42.89.3";"Group";"Articles, n.e.s. of materials of the kinds described in division 58"
"428939";"42.89.39";"Subgroup";"Miscellaneous Articles of Plastic"
"43";"43";"Category";"Agrochemicals"
"430";"43.0";"Section";"Food and live animals chiefly for food"
"4307";"43.07";"Division";"Coffee, tea, cocoa, spices, and manufactures thereof"
"43071";"43.07.1";"Group";"Coffee and coffee substitutes"
"430712";"43.07.12";"Subgroup";"Coffee Extracts"
"432";"43.2";"Section";"Crude materials, inedible, except fuels"
"4327";"43.27";"Division";"Crude fertilizer and crude minerals (excluding coal, petroleum and precious stones)"
"43271";"43.27.1";"Group";"Fertilizers, crude"
"432712";"43.27.12";"Subgroup";"Natural Sodium Nitrate"
"432714";"43.27.14";"Subgroup";"Crude Natural Potassium Salts"
"43277";"43.27.7";"Group";"Natural abrasives, n.e.s. (including industrial diamonds)"
"432772";"43.27.72";"Subgroup";"Miscellaneous Natural Abrasives"
"433";"43.3";"Section";"Mineral fuels, lubricants and related materials"
"4333";"43.33";"Division";"Petroleum, petroleum products and related materials"
"43335";"43.33.5";"Group";"Residual petroleum products, n.e.s. and related materials"
"433352";"43.33.52";"Subgroup";"Mineral Tars"
"435";"43.5";"Section";"Chemicals and related products, n.e.s."
"4351";"43.51";"Division";"Organic chemicals"
"43511";"43.51.1";"Group";"Hydrocarbons, n.e.s., and their halogenated, sulphonated, nitrated or nitrosated derivatives"
"435114";"43.51.14";"Subgroup";"Non-Halogenated Hydrocarbons Derivatives"
"4355";"43.55";"Division";"Oils and perfume materials; toilet and cleansing preparations"
"43554";"43.55.4";"Group";"Soap, cleansing and polishing preparations"
"435540";"43.55.40";"Subgroup";"Soap, cleansing and polishing preparations"
"435541";"43.55.41";"Subgroup";"Soaps"
"4356";"43.56";"Division";"Fertilizers, manufactured"
"43562";"43.56.2";"Group";"Fertilizers, manufactured"
"435621";"43.56.21";"Subgroup";"Nitrogenous Fertilizers"
"435623";"43.56.23";"Subgroup";"Potassic Fertilizers"
"4359";"43.59";"Division";"Chemical materials and products, n.e.s."
"43591";"43.59.1";"Group";"Disinfectants, insecticides, fungicides, weed killers, anti-sprouting products, rat poisons and similar products, put up in forms or packings for sale by retail or as preparations or as articles (e.g., sulphur-treated bands, wicks and candles, fly-papers)"
"435911";"43.59.11";"Subgroup";"Insecticides"
"435912";"43.59.12";"Subgroup";"Fungicides"
"435913";"43.59.13";"Subgroup";"Herbicides"
"435914";"43.59.14";"Subgroup";"Disinfectants"
"44";"44";"Category";"Chemicals and health related products"
"442";"44.2";"Section";"Crude materials, inedible, except fuels"
"4423";"44.23";"Division";"Crude rubber (including synthetic and reclaimed)"
"44233";"44.23.3";"Group";"Synthetic rubber latex; synthetic rubber and reclaimed rubber; waste and scrap of unhardened rubber"
"442331";"44.23.31";"Subgroup";"Synthetic Rubber"
"4426";"44.26";"Division";"Textile fibres (not wool tops) and their wastes (not manufactured into yarn or fabric)"
"44267";"44.26.7";"Group";"Other man-made fibres suitable for spinning and waste of man-made fibres"
"442671";"44.26.71";"Subgroup";"Regenerated Fiber"
"443";"44.3";"Section";"Mineral fuels, lubricants and related materials"
"4433";"44.33";"Division";"Petroleum, petroleum products and related materials"
"44334";"44.33.4";"Group";"Petroleum products, refined"
"443344";"44.33.44";"Subgroup";"Fuel oils, n.e.s."
"443345";"44.33.45";"Subgroup";"Lubricating Petroleum Oils"
"445";"44.5";"Section";"Chemicals and related products, n.e.s."
"4451";"44.51";"Division";"Organic chemicals"
"44510";"44.51.0";"Group";"Organic chemicals"
"445100";"44.51.00";"Subgroup";"Organic chemicals"
"44511";"44.51.1";"Group";"Hydrocarbons, n.e.s., and their halogenated, sulphonated, nitrated or nitrosated derivatives"
"445110";"44.51.10";"Subgroup";"Hydrocarbons, nes, and derivatives"
"445111";"44.51.11";"Subgroup";"Acyclic Hydrocarbons"
"445112";"44.51.12";"Subgroup";"Cyclic Hydrocarbons"
"445113";"44.51.13";"Subgroup";"Halogenated Hydrocarbons"
"44512";"44.51.2";"Group";"Alcohols, phenols, phenol-alcohols, and their halogenated, sulphonated, nitrated or nitrosated derivatives"
"445120";"44.51.20";"Subgroup";"Alcohols, phenols etc, and their derivatives"
"445122";"44.51.22";"Subgroup";"Cyclic Alcohols"
"445123";"44.51.23";"Subgroup";"Phenols"
"44513";"44.51.3";"Group";"Carboxylic acids, and their anhydrides, halides, peroxides and peracids, and their halogenated, sulphonated, nitrated or nitrosated derlvatlves"
"445130";"44.51.30";"Subgroup";"Carboxylic acids, and their derivatives"
"445137";"44.51.37";"Subgroup";"Monocarboxylic Acids"
"445138";"44.51.38";"Subgroup";"Polycaboxylic Acids"
"44514";"44.51.4";"Group";"Nitrogen-function compounds"
"445140";"44.51.40";"Subgroup";"Nitrogen-function compounds"
"445145";"44.51.45";"Subgroup";"Amine-Function Compounds"
"445146";"44.51.46";"Subgroup";"Oxygen-Function Amino-Compounds"
"445147";"44.51.47";"Subgroup";"Amide Function Compounds"
"445148";"44.51.48";"Subgroup";"Other Nitrogen Function Compounds"
"44515";"44.51.5";"Group";"Organo-inorganic and heterocyclic compounds"
"445150";"44.51.50";"Subgroup";"Organo-inorganic and heterocyclic compounds"
"445154";"44.51.54";"Subgroup";"Organo-Sulphur Compounds"
"445155";"44.51.55";"Subgroup";"Miscellaneous Organo-Inorganic Compounds"
"445156";"44.51.56";"Subgroup";"Heterocyclic Compounds"
"445157";"44.51.57";"Subgroup";"Sulphonamides, Sultones and Sultams"
"44516";"44.51.6";"Group";"Other organic chemicals"
"445160";"44.51.60";"Subgroup";"Other organic chemicals"
"445161";"44.51.61";"Subgroup";"Ethers and Acetals"
"445162";"44.51.62";"Subgroup";"Aldehyde, Ketone and Quinone-Function Compounds"
"445163";"44.51.63";"Subgroup";"Inorganic Esters"
"445169";"44.51.69";"Subgroup";"Organic Chemicals"
"4452";"44.52";"Division";"Inorganic chemicals"
"44522";"44.52.2";"Group";"Inorganic chemical elements, oxides and halogen salts"
"445220";"44.52.20";"Subgroup";"Inorganic chemical elements, oxides and halogen salts"
"445223";"44.52.23";"Subgroup";"Halogen and Non-Metal Sulphur Compounds"
"44523";"44.52.3";"Group";"Other inorganic chemicals; organic and inorganic compounds of precious metals"
"445230";"44.52.30";"Subgroup";"Other inorganic chemicals; compounds of precious metals"
"445233";"44.52.33";"Subgroup";"Precious Metals Compounds"
"44524";"44.52.4";"Group";"Radio-active and associated materials"
"445249";"44.52.49";"Subgroup";"Miscellaneous Radioactive Materials"
"4453";"44.53";"Division";"Dyeing, tanning and colouring materials"
"44531";"44.53.1";"Group";"Synthetic organic dyestuffs, etc., natural indigo and colour lakes"
"445310";"44.53.10";"Subgroup";"Synthetic dye, natural indigo, lakes"
"445311";"44.53.11";"Subgroup";"Dye"
"445312";"44.53.12";"Subgroup";"Synthetic Organic Luminophores"
"44532";"44.53.2";"Group";"Dyeing and tanning extracts, and synthetic tanning materials"
"445320";"44.53.20";"Subgroup";"Dyeing and tanning extracts, and synthetic tanning materials"
"445322";"44.53.22";"Subgroup";"Tanning Extracts"
"445323";"44.53.23";"Subgroup";"Synthetic Tanning Substances"
"44533";"44.53.3";"Group";"Pigments, paints, varnishes and related materials"
"445331";"44.53.31";"Subgroup";"Miscellaneous Coloring Products"
"445332";"44.53.32";"Subgroup";"Printing Ink"
"4454";"44.54";"Division";"Medicinal and pharmaceutical products"
"44541";"44.54.1";"Group";"Medicinal and pharmaceutical products"
"445411";"44.54.11";"Subgroup";"Vitamins"
"445415";"44.54.15";"Subgroup";"Hormones"
"445416";"44.54.16";"Subgroup";"Glycosides and Vaccines"
"4455";"44.55";"Division";"Oils and perfume materials; toilet and cleansing preparations"
"44551";"44.55.1";"Group";"Essential oils, perfume and flavour materials"
"445514";"44.55.14";"Subgroup";"Scented Mixtures"
"4458";"44.58";"Division";"Artificial resins and plastic materials, and cellulose esters and ethers"
"44580";"44.58.0";"Group";"Artificial resins and plastic materials, and cellulose esters and ethers"
"445800";"44.58.00";"Subgroup";"Artificial resins and plastic materials, and cellulose esters etc"
"44582";"44.58.2";"Group";"Condensation, polycondensation and polyaddition products, whether or not modified or polymerized, and whether or not linear (e.g., phenoplasts, aminoplasts, alkyds, polyallyl esters and other unsaturated polyesters, silicones)"
"445820";"44.58.20";"Subgroup";"Condensation, polycondensation and polyaddition products"
"445824";"44.58.24";"Subgroup";"Polyamides"
"445826";"44.58.26";"Subgroup";"Epoxide Resins"
"445827";"44.58.27";"Subgroup";"Silicones"
"445828";"44.58.28";"Subgroup";"Ion exchangers of the condensation, polycondensation or polyaddition type"
"445829";"44.58.29";"Subgroup";"Miscellaneous Condensation Products"
"44583";"44.58.3";"Group";"Polymerization and copolymerization products (e.g., polyethylene, plytetrahaloethylenes, polyisobutylene, plystyrene, plyvinyl chloride, polyvinyl acetate, plyvinyl chloroacetate and other plyvinyl derivatives, plyacrylic and plymethacrylic derivatives, coumarone-indene resins)"
"445830";"44.58.30";"Subgroup";"Polymerization and copolymerization products"
"445835";"44.58.35";"Subgroup";"Copolymers of Vinyl Chloride and Vinyl Acetate"
"445836";"44.58.36";"Subgroup";"Acrylic Polymers"
"445839";"44.58.39";"Subgroup";"Miscellaneous Polymerization Products"
"44584";"44.58.4";"Group";"Regenerated cellulose; cellulose nitrate, cellulose acetate and other, cellulose esters, cellulose ethers and other chemical derivatives of cellulose, plasticized or not (e.g., collodions, celluloid); vulcanized fibre"
"445840";"44.58.40";"Subgroup";"Regenerated cellulose; derivatives of cellulose; vulcanized fibre"
"445841";"44.58.41";"Subgroup";"Regenerated Cellulose"
"445842";"44.58.42";"Subgroup";"Cellulose Nitrates"
"445843";"44.58.43";"Subgroup";"Cellulose Acetates"
"445849";"44.58.49";"Subgroup";"Cellulose Derivates"
"44585";"44.58.5";"Group";"Other artificial resins and plastic materials"
"445850";"44.58.50";"Subgroup";"Other artificial resins and plastic materials"
"4459";"44.59";"Division";"Chemical materials and products, n.e.s."
"44591";"44.59.1";"Group";"Disinfectants, insecticides, fungicides, weed killers, anti-sprouting products, rat poisons and similar products, put up in forms or packings for sale by retail or as preparations or as articles (e.g., sulphur-treated bands, wicks and candles, fly-papers)"
"445910";"44.59.10";"Subgroup";"Pesticides, disinfectants"
"44598";"44.59.8";"Group";"Miscellaneous chemical products, n.e.s."
"445980";"44.59.80";"Subgroup";"Miscellaneous chemical products, nes"
"445982";"44.59.82";"Subgroup";"Anti-Corrosive Chemicals"
"445983";"44.59.83";"Subgroup";"Organic Chemical Products"
"445989";"44.59.89";"Subgroup";"Chemical Products"
"446";"44.6";"Section";"Manufactured goods classified chiefly by material"
"4462";"44.62";"Division";"Rubber manufactures, n.e.s."
"44628";"44.62.8";"Group";"Articles of rubber, n.e.s."
"446281";"44.62.81";"Subgroup";"Hygienic Rubber Articles"
"4466";"44.66";"Division";"Non-metallic mineral manufactures, n.e.s."
"44664";"44.66.4";"Group";"Glass"
"446641";"44.66.41";"Subgroup";"Nonoptical Glass Balls, Rods or Tubes"
"446642";"44.66.42";"Subgroup";"Optical Glass"
"4468";"44.68";"Division";"Non-ferrous metals"
"44687";"44.68.7";"Group";"Tin"
"446871";"44.68.71";"Subgroup";"Unwrought Tin and Alloys"
"44688";"44.68.8";"Group";"Uranium depleted in U235 and thorium, and their alloys, unwrought or wrought, and articles thereof, n.e.s.; waste and scrap of uranium depleted in U235 and of thorium"
"446880";"44.68.80";"Subgroup";"Depleted Uranium"
"447";"44.7";"Section";"Machinery and transport equipment"
"4477";"44.77";"Division";"Electric machinery, apparatus and appliances, n.e.s., and electrical parts thereof (including non-electrical counterparts, n.e.s. of electrical household type equipment)"
"44774";"44.77.4";"Group";"Electric apparatus for medical purposes and radiological apparatus"
"447740";"44.77.40";"Subgroup";"Electro-medical and radiological equipment"
"447741";"44.77.41";"Subgroup";"Electrical Medical Equipment"
"447742";"44.77.42";"Subgroup";"X-Ray Equipment"
"448";"44.8";"Section";"Miscellaneous manufactured articles"
"4487";"44.87";"Division";"Professional, scientific and controlling instruments and apparatus, n.e.s."
"44872";"44.87.2";"Group";"Medical instruments and appliances, n.e.s."
"448720";"44.87.20";"Subgroup";"Medical Instruments"
"44874";"44.87.4";"Group";"Measuring, checking, analysing and controlling instruments and apparatus, n.e.s.; parts and accessories, n.e.s. of the  instruments end apparatus of groups 873 and 874"
"448742";"44.87.42";"Subgroup";"Mathematical Calculation Instruments"
"448744";"44.87.44";"Subgroup";"Analog Instruments for Physical Analysis"
"448745";"44.87.45";"Subgroup";"Measuring Controlling Instruments"
"448748";"44.87.48";"Subgroup";"Miscellaneous Electrical Instruments"
"4488";"44.88";"Division";"Photographic equipment and supplies and optical goods, n.e.s.; watches and clocks"
"44882";"44.88.2";"Group";"Photographic and cinematographic supplies"
"448821";"44.88.21";"Subgroup";"Photographic Chemicals"
"448822";"44.88.22";"Subgroup";"Photographic Film"
"4489";"44.89";"Division";"Miscellaneous manufactured articles, n.e.s."
"44899";"44.89.9";"Group";"Other miscellaneous manufactured articles, n.e.s."
"448996";"44.89.96";"Subgroup";"Orthopedic Devices"
"50";"50";"Category";"Coal"
"503";"50.3";"Section";"Mineral fuels, lubricants and related materials"
"5032";"50.32";"Division";"Coal, coke and briquettes"
"50320";"50.32.0";"Group";"Coal, coke and briquettes"
"503200";"50.32.00";"Subgroup";"Coal, coke and briquettes"
"50322";"50.32.2";"Group";"Coal, lignite and peat"
"503221";"50.32.21";"Subgroup";"Anthracite"
"503222";"50.32.22";"Subgroup";"Coal"
"503223";"50.32.23";"Subgroup";"Lignite"
"50323";"50.32.3";"Group";"Briquettes; coke and semi-coke of coal,lignite or peat; retort carbon"
"503231";"50.32.31";"Subgroup";"Solid Fuels"
"503232";"50.32.32";"Subgroup";"Coke"
"5033";"50.33";"Division";"Petroleum, petroleum products and related materials"
"50335";"50.33.5";"Group";"Residual petroleum products, n.e.s. and related materials"
"503353";"50.33.53";"Subgroup";"Mineral Tar Pitch"
"51";"51";"Category";"Mining"
"512";"51.2";"Section";"Crude materials, inedible, except fuels"
"5127";"51.27";"Division";"Crude fertilizer and crude minerals (excluding coal, petroleum and precious stones)"
"51273";"51.27.3";"Group";"Stone, sand and gravel"
"512732";"51.27.32";"Subgroup";"Gypsum and Other Calcareous Stone"
"51274";"51.27.4";"Group";"Sulphur and unroasted iron pyrites"
"512740";"51.27.40";"Subgroup";"Sulphur and unroasted iron pyrites"
"512741";"51.27.41";"Subgroup";"Sulphur"
"51278";"51.27.8";"Group";"Other crude minerals"
"512780";"51.27.80";"Subgroup";"Other crude minerals"
"512784";"51.27.84";"Subgroup";"Asbestos"
"5128";"51.28";"Division";"Metalliferous ores and metal scrap"
"51281";"51.28.1";"Group";"Iron ore and concentrates"
"512810";"51.28.10";"Subgroup";"Iron ore and concentrates"
"512815";"51.28.15";"Subgroup";"Iron Ore"
"512816";"51.28.16";"Subgroup";"Iron Ore Agglomerates"
"51286";"51.28.6";"Group";"Ores and concentrates of uranium and thorium"
"512860";"51.28.60";"Subgroup";"Uranium and Thorium"
"51287";"51.28.7";"Group";"Ores and concentrates of base metals, n.e.s."
"512870";"51.28.70";"Subgroup";"Ores and concentrates of base metals"
"512871";"51.28.71";"Subgroup";"Copper Ores"
"512872";"51.28.72";"Subgroup";"Nickel Ores"
"512873";"51.28.73";"Subgroup";"Aluminum Ore"
"512877";"51.28.77";"Subgroup";"Manganese"
"512879";"51.28.79";"Subgroup";"Miscellaneous Non-Ferrous Ores"
"51289";"51.28.9";"Group";"Ores and concentrates of precious metals, waste, scrap and sweepings of precious metals (other than of gold)"
"512890";"51.28.90";"Subgroup";"Precious Metal Ores"
"515";"51.5";"Section";"Chemicals and related products, n.e.s."
"5152";"51.52";"Division";"Inorganic chemicals"
"51522";"51.52.2";"Group";"Inorganic chemical elements, oxides and halogen salts"
"515225";"51.52.25";"Subgroup";"Inorganic Bases"
"51524";"51.52.4";"Group";"Radio-active and associated materials"
"515240";"51.52.40";"Subgroup";"Radioactive and associated material"
"515241";"51.52.41";"Subgroup";"Radioactive Chemicals"
"516";"51.6";"Section";"Manufactured goods classified chiefly by material"
"5166";"51.66";"Division";"Non-metallic mineral manufactures, n.e.s."
"51661";"51.66.1";"Group";"Lime, cement, and fabricated construction materials (except glass and clay materials)"
"516611";"51.66.11";"Subgroup";"Lime"
"516612";"51.66.12";"Subgroup";"Cement"
"5168";"51.68";"Division";"Non-ferrous metals"
"51681";"51.68.1";"Group";"Silver, platinum and other metals of the platinum group"
"516810";"51.68.10";"Subgroup";"Silver, platinum and other metals of the platinum group"
"516811";"51.68.11";"Subgroup";"Silver"
"51682";"51.68.2";"Group";"Copper"
"516820";"51.68.20";"Subgroup";"Copper"
"516821";"51.68.21";"Subgroup";"Copper"
"51683";"51.68.3";"Group";"Nickel"
"516830";"51.68.30";"Subgroup";"Nickel"
"516831";"51.68.31";"Subgroup";"Nickel"
"51684";"51.68.4";"Group";"Aluminium"
"516840";"51.68.40";"Subgroup";"Aluminium"
"51685";"51.68.5";"Group";"Lead"
"516850";"51.68.50";"Subgroup";"Lead"
"51686";"51.68.6";"Group";"Zinc"
"516860";"51.68.60";"Subgroup";"Zinc"
"516861";"51.68.61";"Subgroup";"Unwrought Zinc"
"51687";"51.68.7";"Group";"Tin"
"516870";"51.68.70";"Subgroup";"Tin"
"51689";"51.68.9";"Group";"Miscellaneous non-ferrous base metals employed in metallurgy, and cermets"
"516899";"51.68.99";"Subgroup";"Unwrought Base Metals"
"518";"51.8";"Section";"Miscellaneous manufactured articles"
"5189";"51.89";"Division";"Miscellaneous manufactured articles, n.e.s."
"51897";"51.89.7";"Group";"Jewellery, goldsmiths' and silversmiths' wares, and other articles of precious or semi-preclous materials, n.e.s."
"518973";"51.89.73";"Subgroup";"Precious Jewellery"
"51899";"51.89.9";"Group";"Other miscellaneous manufactured articles, n.e.s."
"518991";"51.89.91";"Subgroup";"Carving and Molding Tools"
"519";"51.9";"Section";"Commodities and transactions not classified elsewhere in the SITC"
"5197";"51.97";"Division";"Gold, non-monetary (excluding gold ores and concentrates)"
"51971";"51.97.1";"Group";"Gold, non-monetary (excluding gold ores and concentrates)"
"519710";"51.97.10";"Subgroup";"Gold"
"52";"52";"Category";"Oil"
"523";"52.3";"Section";"Mineral fuels, lubricants and related materials"
"5233";"52.33";"Division";"Petroleum, petroleum products and related materials"
"52333";"52.33.3";"Group";"Crude petroleum and oils obtained from bituminous minerals"
"523330";"52.33.30";"Subgroup";"Crude Petroleum"
"52334";"52.33.4";"Group";"Petroleum products, refined"
"523340";"52.33.40";"Subgroup";"Petroleum products, refined"
"523341";"52.33.41";"Subgroup";"Motor spirit (gasoline) and other light oils"
"523342";"52.33.42";"Subgroup";"Kerosene and other medium oils"
"523343";"52.33.43";"Subgroup";"Gas oils"
"52335";"52.33.5";"Group";"Residual petroleum products, n.e.s. and related materials"
"523350";"52.33.50";"Subgroup";"Residual petroleum products, nes and related materials"
"523354";"52.33.54";"Subgroup";"Miscellaneous Bituminous Mixtures"
"5234";"52.34";"Division";"Gas, natural and manufactured"
"52341";"52.34.1";"Group";"Gas, natural and manufactured"
"523410";"52.34.10";"Subgroup";"Gas, natural and manufactured"
"523413";"52.34.13";"Subgroup";"Liquified Petroleum Gases"
"523414";"52.34.14";"Subgroup";"Petroleum Gases"
"54";"54";"Category";"Precious Stones"
"542";"54.2";"Section";"Crude materials, inedible, except fuels"
"5427";"54.27";"Division";"Crude fertilizer and crude minerals (excluding coal, petroleum and precious stones)"
"54277";"54.27.7";"Group";"Natural abrasives, n.e.s. (including industrial diamonds)"
"542770";"54.27.70";"Subgroup";"Natural abrasives like industrial diamonds"
"542771";"54.27.71";"Subgroup";"Industrial Diamonds"
"546";"54.6";"Section";"Manufactured goods classified chiefly by material"
"5466";"54.66";"Division";"Non-metallic mineral manufactures, n.e.s."
"54667";"54.66.7";"Group";"Pearls, precious and semi-preclous stones, unworked or worked"
"546670";"54.66.70";"Subgroup";"Pearl, precious and semi-precious stones, unworked or worked"
"546672";"54.66.72";"Subgroup";"Diamonds"
"546673";"54.66.73";"Subgroup";"Unmounted Precious Stones"
"546674";"54.66.74";"Subgroup";"Synthetic Precious Stones"
"57";"57";"Category";"Processed minerals"
"572";"57.2";"Section";"Crude materials, inedible, except fuels"
"5727";"57.27";"Division";"Crude fertilizer and crude minerals (excluding coal, petroleum and precious stones)"
"57273";"57.27.3";"Group";"Stone, sand and gravel"
